Gene	LOG_fc
ATP5O	0.0252730044680902
ATP5S	0.0652066394273785
ATP5SL	-0.149167016379623
ATP6AP1	-0.0636399516863815
ATP6AP2	0.126925223345751
ATP6V0A1	-0.211191446496693
ATP6V0A2	0.0908820229653449
ATP6V0A4	0.175065258575192
ATP6V0B	0.162337571489045
ATP6V0C	-0.0736221453868922
ATP6V0D1	-0.298846005211423
ATP6V0E1	-0.0757372792926638
ATP6V0E2	0.409101670017215
ATP6V1B1	0.0587853791705228
ATP6V1B2	-0.31235691059182
ATP6V1C1	0.519842055257127
ATP6V1D	0.209698799832081
ATP6V1E1	-0.220030155352889
ATP6V1F /// LOC101927180	0.201787568848159
ATP6V1G1	0.0623131815860702
ATP6V1G2	-0.0709762028725649
ATP6V1G2-DDX39B /// DDX39B /// SNORD84	0.14779196169777
ATP6V1H	-0.0817137726157657
ATP7A	-0.0765702843878486
ATP7B	-0.165465813003847
ATP8A1	-0.661567812346296
ATP8A2	-0.260426243309823
ATP8B1	-0.119686303471564
ATP8B2	0.0394779848132751
ATP8B4	0.0732824009503181
ATP9A	0.327543200669982
ATP9B	-0.156409883298977
ATPIF1	-0.0547858808622248
ATR	0.328021763842385
ATRAID	0.195757018065605
ATRIP /// TREX1	-0.125810029322761
ATRN	0.107714665838457
ATRNL1	-0.0166351181923012
ATRX	-0.0709043924036266
ATXN1	-0.264845331016469
ATXN10	0.145117760612619
ATXN2	-0.214393640927428
ATXN2L	0.0903907169082485
ATXN3	0.0142829528427173
ATXN3L	0.019719581565945
ATXN7	-0.537653473234183
ATXN7L3B	0.14253743176457
ATXN8OS	0.0464900288064944
AUH	-0.215144051210389
AUNIP	0.306515810284528
AUP1	0.340326904849407
AURKA	0.863489548713774
AURKAIP1	0.399058055940364
AURKAPS1 /// RAB3GAP2	0.0877389961513906
AURKB	0.601150002644118
AURKC	-0.0151175525051883
AUTS2	-0.195833004070526
AV8S2 /// TRAV13-2 /// TRAV13-2	0.0285508744622911
AVEN	0.28195949757503
AVIL	0.187173050646533
AVL9	0.655435163182542
AVP	0.0456620271598602
AVPI1	-0.503201380625741
AVPR1B	0.0650864887015885
AXIN1	0.151542966783822
AXL	-0.526926813613731
AZGP1	0.142153718052442
AZGP1 /// AZGP1P1	0.315826726400401
AZI2	-0.44054263525912
AZIN1	0.471147977120387
AZU1	0.018272064683174
B2M	-0.181406026737221
B3GALNT1	-0.484764228419174
B3GALT1	-0.0411977971463822
B3GALT2	-0.235801296880994
B3GALT4	-0.104860675995873
B3GALT5	-0.0268889599242748
B3GAT1	0.0446294416923374
B3GAT3	0.238635528018531
B3GNT1	-0.621885039675799
B3GNT2	-0.234114568002949
B3GNT3	0.703086505131989
B3GNT4	0.171152491300703
B3GNTL1	0.0134228800009204
B4GALNT1	0.0696954554711224
B4GALT1	0.17423458617168
B4GALT2	0.394382092434687
B4GALT3	0.367409650209689
B4GALT4	0.374121472093607
B4GALT5	0.296561899356714
B4GALT7	0.277802694182014
B9D1	0.073047347390288
B9D2	-0.132315099296989
BAALC	-0.549419914155705
BAAT	0.215884971824631
BABAM1	0.0130004414016369
BACE1	-0.348995072236692
BACE2	0.611186680012626
BACH1	-0.196830196704324
BACH1 /// GRIK1-AS2	-0.0112055830447932
BACH2	-0.237495479812456
BAD	-0.0318634588594229
BAG1	-0.269559127982724
BAG2	0.294744315970427
BAG3	0.00309340918038714
BAG4	0.0385811937632523
BAG5	-0.0756314712089807
BAG6	0.14778364574776
BAHCC1	-0.0880407847334128
BAHD1	-0.0747986005733816
BAI1	0.0411237396405957
BAI2	0.128206267432888
BAI3	-0.327518878547679
BAIAP2	-0.277152453944848
BAIAP2L2	0.0412528527614304
BAIAP3	0.105667294978304
BAK1	0.296308999318184
BAMBI	-0.00296326232596478
BANF1	0.412017156882202
BANK1	-0.269072230234348
BANP	0.0431615622367332
BAP1	-0.032184933187132
BARD1	0.502874255922761
BARX1	0.139050085111089
BASP1	0.96217265990207
BATF	0.468668828853987
BATF3	-0.00444856754641876
BAX	0.308211210950065
BAZ1A	0.508614207392931
BAZ1B	0.0603061278535364
BAZ2A	0.0231255578446001
BAZ2B	-0.219575192961981
BBC3 /// MIR3190 /// MIR3191	0.181089720318337
BBIP1	-0.0526183783908314
BBOX1	0.134570275371685
BBS1	-0.177953421998678
BBS10	-0.0262061333137549
BBS4	-0.0160757044838684
BBX	-0.310033369053803
BC069756	0.0215542910099034
BC069804 /// SMAD1	0.0335758948816043
BC127192 /// SHANK2	0.0250763271730499
BCAM	-0.209848290707503
BCAP29	0.165235229660557
BCAP31	0.255955543425987
BCAR3	-0.0278234864688782
BCAS1	0.245687390608215
BCAS2	0.107922718591421
BCAS3	-0.156007412539411
BCAS4	0.227183264347016
BCAT1	0.102832734360018
BCAT2	-0.0277648855446007
BCCIP	0.211112948371846
BCHE	-1.63552760173143
BCKDHA	-0.0742002226681482
BCKDK	0.362729933181015
BCL10	0.319717490423562
BCL11A	0.121256773203227
BCL11B	-0.0208054625893164
BCL2	-0.0849255411369736
BCL2A1	-0.479384044798813
BCL2L1	0.0654966165875006
BCL2L10	0.00873386185702074
BCL2L11	0.146305609327525
BCL2L13	0.045834810105009
BCL2L14	0.125425209956653
BCL2L2	-0.565902395332936
BCL2L2 /// BCL2L2-PABPN1 /// PABPN1	0.0925464049716975
BCL2L2-PABPN1 /// PABPN1	0.247553745358658
BCL3 /// MIR8085	0.074062185679173
BCL6	-0.364230105118491
BCL7A	0.151694105857603
BCL7B	-0.169487975828273
BCL7C	0.256157380188634
BCL9	0.232931104605941
BCLAF1	-0.0842973818796029
BCOR	0.037409943924275
BCORL1	-0.0224785410039914
BCR	0.299673819053522
BCS1L	0.168013245964826
BDH1	0.443742918391044
BDH2	-0.414273638381534
BDKRB1	0.117381703846234
BDKRB2	0.363176199316454
BDNF	-0.583299752751937
BEAN1	0.603937029391767
BECN1	0.247590038669525
BEGAIN	-0.0177611675721172
BEND5	-0.102366664005284
BEST1	-0.130538099676441
BEST2	0.014438417298785
BET1	0.807946359396666
BET1L	0.146505164583929
BEX1	-0.134072354683228
BEX4	-0.809620829061267
BFAR	-0.179287308197955
BFSP1	-0.045434931606902
BFSP2	0.0624539900541432
BGLAP /// PMF1 /// PMF1-BGLAP	0.0496014312176856
BGN	0.191623412763763
BHLHB9	0.0628859303940486
BHLHE40	0.306413416383112
BHLHE41	-0.540741696593225
BHMT	0.0852656039735233
BHMT2	0.21214530216197
BICC1	0.108470992518813
BICD1	0.0113388109248023
BICD2	-0.531803006479076
BID	0.330136693478311
BIK	0.834548017900192
BIN1	-0.0710336088162062
BIN2	-0.302433884716198
BIN3	-0.315084472805324
BIN3-IT1	-0.108859128701252
BIRC2	-0.0102017982000699
BIRC3	0.248730733994289
BIRC5	0.674074969201716
BIRC7	-0.0159450845754101
BLCAP	-0.0313782872513606
BLK	0.0737872982103358
BLM	0.280870335537531
BLMH	-0.055978526795931
BLNK	0.594061261972631
BLOC1S1	-0.1496174023947
BLOC1S1-RDH5 /// RDH5	-0.00202635150214281
BLOC1S5-TXNDC5 /// TXNDC5	0.510892768183112
BLVRA	0.0611774706864434
BLVRB	-0.172972223994222
BMI1 /// COMMD3-BMI1	0.0102203978669113
BMP1	0.0963545263836156
BMP10	-0.0822196793316383
BMP15	-0.0260964260080847
BMP2	-1.32473621874935
BMP2K	-0.0532699210185346
BMP3	0.0268885871134943
BMP4	-0.103925293712438
BMP5	-0.336273298569392
BMP6	-0.298094396332756
BMP8A	0.0676481407099638
BMP8B	0.00295690213713495
BMPR1A	-0.192034235273427
BMPR1B	-0.0408743291395224
BMPR2	-0.415851403939241
BMS1	0.118834658185678
BMX	-0.268770170449082
BNC2	-0.259874574401575
BNIP2	-0.355215890973288
BNIP3	0.702293107179475
BNIP3L	-0.185613189070855
BOLA1	0.390897224769508
BOLA2 /// BOLA2B	1.02558326750612
BOLA2 /// LOC101060386 /// SMG1	0.111916795813539
BOLA2 /// SMG1P2 /// SMG1P5	0.767776780526052
BOP1 /// MIR7112	0.608752883296285
BORA	0.387555278391255
BPGM	0.257541463774987
BPHL	0.439692669149347
BPI /// LOC149684	0.0639175735774486
BPIFA1	0.599920087063472
BPTF	-0.0320200565008069
BPY2	0.024367760120465
BRAF /// KIAA1549	0.0736450789882479
BRCA1	0.255317380925391
BRCA2	0.141911129798445
BRCC3	0.492069004830859
BRD1	-0.014635983850841
BRD2	-0.208875064783532
BRD3	-0.118281894939093
BRD4	-0.124039612033707
BRD7	-0.0281637826508696
BRD7P3	0.0460771879222968
BRD8	-0.0124553697372827
BRD9	0.229274448703746
BRDT	0.205830178677197
BRF1	-0.00826262127895028
BRF2	-0.00084954547438798
BRINP1	0.053771530830101
BRINP2	0.0187797677718153
BRIX1	0.561718870138876
BRMS1	0.224013820102712
BRPF1	-0.16381390346133
BRSK2	0.0103297318970741
BRWD1	0.0853134704562155
BSCL2 /// HNRNPUL2-BSCL2	0.145372122933631
BSDC1	-0.0685390736645726
BSG	0.225915305978669
BSN	-0.0685645908442787
BSPRY	0.311494744289931
BST1	-0.244678317023181
BST2	0.00373475837456283
BTAF1	-0.106557784278829
BTBD1	-0.129766705931074
BTBD18	-0.220325892169559
BTBD2	0.157976976766305
BTBD3	-0.607376969847881
BTF3	0.102063272065308
BTF3P12 /// BTF3P12	0.0758465135773587
BTG1	-0.564672832528773
BTG2	-0.761003879797466
BTG3	-0.137519978828166
BTG4	0.0340579771836778
BTK	-0.419123379325139
BTN1A1	0.0886803349069876
BTN2A1	-0.137600181271221
BTN2A2	-0.127875032792204
BTN2A3P	-0.0513478781290591
BTN3A1	-0.185479763353401
BTN3A2	-0.463466226562925
BTN3A2 /// BTN3A3	-0.53790839854355
BTN3A3	-0.670996009955605
BTNL2	0.00434449275476645
BTNL3	-0.0487110888117499
BTNL8	-0.201771339604917
BUB1	0.310565279649603
BUB1B	1.41358223187405
BUB3	0.443837771398991
BUD31	0.310088471011484
BV03S1J2.2 /// IL23A /// TCRB /// TCRVB /// TRBC2 /// TRBC2 /// TRBJ2-7 /// TRBJ2-7 /// TRBV19	0.0905233950465529
BYSL	0.485172875193289
BZRAP1	-0.12601107601737
BZW1	0.669508731808767
BZW2	1.12646324654962
C10orf10	-0.775271617688039
C10orf2	0.226599137200393
C10orf76	-0.276121094435764
C10orf88	0.0399542448173715
C10orf95	-0.125466259915293
C11orf16	-0.0732002405435548
C11orf21	-0.340829712195762
C11orf24	0.496444803484721
C11orf48 /// LOC102288414	0.467559810969469
C11orf49	0.0587518059185008
C11orf57	0.106429062967131
C11orf58	0.0973511793088786
C11orf63	-0.188300980053048
C11orf68	-0.0340525650794881
C11orf71	0.0741799451806964
C11orf73	0.18530272724626
C11orf80	0.719086773987941
C11orf95	-0.163304437530861
C12orf10	0.0608374866689712
C12orf29	-0.238333817197209
C12orf4	0.201440498937855
C12orf43	-0.0669685572545706
C12orf49	-0.265027600455701
C12orf5	0.0768387620647113
C14orf1	0.0934283790337833
C14orf105	0.0870853433388818
C14orf132	-1.51001913285364
C14orf159	-0.441466413536099
C14orf166	0.437923430504666
C14orf169	0.404910942715878
C14orf2	0.404145543451071
C14orf79	0.0739842562924977
C14orf93	0.118648549189878
C15orf49	0.0399798093256409
C16orf3	0.0165277964971748
C16orf45	-0.551804341304166
C16orf58	0.177810515533808
C16orf59	0.225172004019769
C16orf62	-0.00405213897572398
C16orf70	-0.0333529651848998
C16orf71	0.0775699767578821
C16orf80	-0.291676774563587
C16orf95	0.0875928831288268
C17orf53	0.147120839193398
C17orf59	-0.0992420516468639
C17orf62	0.366411478081907
C17orf70	0.177045098196199
C17orf75	0.271590562359417
C17orf80	0.0559594886983916
C17orf85	-0.0964877282228533
C18orf25	0.099963805674002
C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C	0.0350182019414174
C18orf8	-0.212397539852844
C19orf10	0.436095529279433
C19orf24	0.195554229497441
C19orf26	0.00807846191119044
C19orf40	0.0988709580430376
C19orf53	0.2810045647136
C19orf54	-0.186491400655108
C19orf57	0.0754317411698668
C19orf60	-0.0692797399645304
C19orf66	-0.133861263132578
C19orf73	0.0149711085918227
C1D	-0.0687702778113888
C1GALT1	0.693267983299799
C1GALT1C1	0.352178602836238
C1QA	-0.933344387026196
C1QB	-1.00916165966997
C1QBP	0.579853262256104
C1QL1	0.0706068737360175
C1QTNF1	-0.249935446410523
C1QTNF3	0.231867515830979
C1QTNF9B-AS1	0.0996885601496453
C1R	-0.0698144577727717
C1RL	0.0107626342347587
C1S	-0.0315126700133508
C1orf105	-0.0358177275085554
C1orf106	1.35493842237045
C1orf109	0.351846795090839
C1orf112	0.60298335753923
C1orf115	-1.30019307868561
C1orf116	-1.04243999270102
C1orf123	-0.148402082823401
C1orf159	-0.0076861024397985
C1orf174	0.244222694157562
C1orf186 /// LOC100505650 /// LOC101929219	0.0377752272038308
C1orf21	-0.563752288521619
C1orf216	-0.0529189398827281
C1orf27	0.490399206272079
C1orf35	0.251594693379938
C1orf50	0.0959311628414996
C1orf50 /// LOC100129924	-0.0573027794222014
C1orf54	-0.311815404058168
C1orf56	0.152607493194156
C1orf61	0.0889646202942824
C1orf68	-0.0158733561694371
C1orf95	-0.0423011772907973
C2	-0.665730486587959
C20orf195	-0.0217255350974224
C20orf24 /// TGIF2-C20orf24	0.915267076622378
C20orf27	-0.0646975908503711
C21orf2	-0.162508397659529
C21orf33	-0.055918078982895
C21orf59	0.11318327092353
C21orf62	0.00804285010920047
C21orf91	-0.02289135187812
C22orf29 /// GNB1L	0.181858117056132
C22orf31	-0.0666036220862205
C22orf46	0.0809252029848535
C2CD2	-0.00463102679088223
C2CD2L	-0.115936526962765
C2CD3	0.105507953831519
C2CD5	-0.220070649689168
C2orf27A	0.0801956811804558
C2orf42	0.0241501510743287
C2orf43	0.0657145335128551
C2orf47	0.335448660793221
C2orf49	0.191153869861685
C2orf54	-0.14399722758432
C2orf68	-0.123606166666805
C2orf72	0.0568432401330279
C2orf83	-0.0276043305483196
C3	-0.708521323782666
C3AR1	-0.314141582804609
C3orf14	0.986044791502009
C3orf18	-0.0138040400868515
C3orf27	-0.0658023413699427
C3orf36	0.0126210962974911
C3orf52	0.24626087021514
C3orf62 /// MIR4271 /// USP4	-0.0634063228141795
C4A /// C4B /// C4B_2	-0.157508912307797
C4BPA	-1.64096015822619
C4BPB	0.404446865613264
C4orf19	0.0364504921747884
C4orf27	-0.0189368445345011
C4orf46 /// TOMM7	-0.172150929783573
C4orf6	-0.0576632292708723
C5	-0.343486371479067
C5AR1	-1.17168100475505
C5orf15	0.203004237550424
C5orf22	0.487561312181594
C5orf28	0.592573758981494
C5orf30	0.0922283281515419
C5orf42	0.129627290027111
C5orf45	-0.0467813765140104
C6	-0.36105263727557
C6orf10	0.0493144371128249
C6orf106	-0.0145227543298123
C6orf120	-0.167101064105973
C6orf15	0.000585104083695498
C6orf211	-0.00288976470523128
C6orf25	0.0765819605445284
C6orf47	0.0841288091952492
C6orf48	0.0825360423834773
C6orf62	0.0577199571365679
C7	-1.77224521541567
C7orf25 /// PSMA2	0.0601076415982602
C7orf26	0.0272284974212269
C7orf43	0.120219494033162
C7orf49	0.278858035833272
C7orf55-LUC7L2 /// LUC7L2	-0.0627882487911169
C7orf63	-0.14733386154097
C7orf69	0.0135177366061736
C8A	0.0236604285766777
C8B	-0.384194296450902
C8orf17	0.0196051227969063
C8orf33	0.249400049946328
C8orf4	-0.321043654955004
C8orf44	0.110228263638911
C8orf44-SGK3 /// SGK3	-0.48403632202943
C8orf60	-0.316997551566808
C9orf114	0.0324941514874189
C9orf116	-0.0570622512164141
C9orf156	-0.210119353992495
C9orf16	0.195650616249413
C9orf3	-0.338129347561191
C9orf38	0.0679277807365732
C9orf40	0.0227425982803338
C9orf53	-0.0244355592333019
C9orf78	-0.184761332621083
C9orf9	-0.099614643299847
C9orf91	-0.0357383092919203
CA1	-0.00378678198230276
CA11	0.216277859084405
CA12	0.441681177477501
CA14	0.015479092019973
CA2	-1.66351612354987
CA3	-0.378960198994864
CA4	-2.39477469667598
CA5A	0.00276472220059532
CA5B	-0.0187447379492154
CA5BP1	0.0259061502834559
CA6	0.00466346842733945
CA7	0.0726007091325451
CA8	-0.103119201397731
CA9	0.378081286458817
CAAP1	0.343543177060102
CAB39	-0.206522769863041
CAB39L	-0.195455483147841
CABIN1	-0.191216309389482
CABP1	-0.0343990303228034
CABP5	0.00657785480059214
CABYR	0.46798385242472
CACNA1A /// LOC100507353	0.0320495380308916
CACNA1B	0.0352508364156465
CACNA1D	-0.232111861110154
CACNA1E	0.00304633019379796
CACNA1F	-0.00915501812149966
CACNA1G	0.0184199857365321
CACNA1H	0.00178874702038723
CACNA1I	0.0616533967606481
CACNA2D1	0.0219410786435885
CACNA2D2	-2.09088598884924
CACNA2D3	-0.10477870569931
CACNB1	0.0475301610913341
CACNB3	0.262165758079624
CACNB4	-0.189975563258042
CACNG1	-0.0533345999119508
CACNG2	0.0565304136515881
CACNG3	-0.0928659266707639
CACNG4	0.0378836827711151
CACTIN	0.0370474515812722
CACYBP	0.371205047078421
CAD	0.592729716852331
CADM1	-1.21529792733599
CADM3	-0.0205524136652189
CADM3-AS1	-0.112196133686995
CADPS	-0.10536296556493
CADPS2	-0.0829680143435141
CALB2	-0.0545848958896764
CALCA	0.2503984771606
CALCB	-0.0213589869654855
CALCOCO1	-0.592212717632405
CALCOCO2	-0.423723693176326
CALCRL	-1.19607250048247
CALD1	-0.449529973641972
CALHM2	-0.431544623260147
CALM1	-0.0974813590743722
CALM1 /// CALM2 /// CALM3	-0.22868026665939
CALML3	0.112264434434192
CALML4	-0.0796208587722997
CALML5	0.122239105960428
CALR	0.286769214716447
CALU	0.755565982452149
CALY	0.0515893635874587
CAMK1	-0.258647084654612
CAMK1D	0.19340746157781
CAMK1G	0.00293573786388723
CAMK2A	-0.00702416906111036
CAMK2G	-0.052716593844746
CAMK2N1	-1.44769622561131
CAMK4	0.00526904799896144
CAMKK2	-0.11699576090338
CAMKMT	-0.0745309985295712
CAMKV	0.0541852180918827
CAMLG	-0.0976976249232973
CAMP	-0.269943275753038
CAMSAP1	-0.0761467294580038
CAMSAP2	-0.117859443492346
CAMTA1	-0.423970443980304
CAMTA2	-0.27790095639566
CAND1	0.560470291952189
CAND2	-0.341889709656639
CANT1	0.595376024128701
CANX	0.345046003222157
CAP1	-0.0638960627968075
CAP2	-0.0941187573760596
CAPG	-0.243000820561994
CAPN1	0.36066058728724
CAPN15	0.26914910170394
CAPN2	-0.116741098813767
CAPN3	-1.04443280807232
CAPN5	0.177070700028358
CAPN6	0.00523597982434598
CAPN7	-0.0684255480138853
CAPN9	-0.186153090312208
CAPNS1	-0.197483274569739
CAPRIN1	0.397474597344548
CAPRIN2	-0.280305661652564
CAPZA1	0.263524254666924
CAPZA2	-0.21731074527513
CAPZB	0.110370254672381
CARD10	-0.000809181319434416
CARD14	0.143415993314364
CARD8	-0.552003179809673
CARD9 /// DNLZ	-0.163491415490851
CARF	-0.0941946279059165
CARHSP1	0.366786353437286
CARKD	-0.236354537976155
CARM1	0.205734022266009
CARS	0.173819539629967
CARS2	-0.162753131561341
CASC1	-0.116130864376061
CASC3 /// MIR6866	-0.22087324421231
CASD1	0.235876023132123
CASK	0.658444956223194
CASKIN2	-0.775975904895759
CASP1	-0.640464392415099
CASP10	0.0455116419004629
CASP3	0.480905219213454
CASP4	-0.116571929408493
CASP5	-0.029505584664542
CASP6	0.453492254709722
CASP7	-0.206402921995755
CASP8	0.189851624112005
CASP8AP2	0.0429952334405073
CASP9	-0.000929258986797521
CASQ1	-0.0206015229349985
CASQ2	-0.438172461405093
CASR	0.0572546697963441
CASS4	-0.14685359941384
CAST	-0.260792714449499
CASZ1	-0.268884737888821
CAT	-1.37446487235872
CATSPER2 /// CATSPER2P1 /// LOC101930343	-0.0530081460381782
CATSPERB	0.35843931755369
CATSPERG	0.012204834485785
CAV1	-2.52876400738881
CAV2	-1.93007346343443
CAV3	-0.0722418718851889
CBFA2T3	-0.930116775395733
CBFB	0.280418342874864
CBL	-0.0264800725699077
CBLB	0.237461725247369
CBLC	0.454686248024261
CBLL1	0.0894411948062244
CBLN1	0.0500900571342067
CBR1	0.178322213973947
CBR3	0.34755110441454
CBR4	-0.173169202010527
CBS	0.330760251202588
CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC101060578	0.0142801275253612
CBX1	0.635587135703151
CBX2	0.0289445561947863
CBX3	0.706230507847483
CBX4	0.430157187018501
CBX5	0.0799138004222897
CBX6	-0.310207102201787
CBX7	-1.22789377226333
CBX8	0.160968444059916
CBY1	0.103674466752997
CC2D1A	0.0884536040170074
CCAR2	0.00310568853674731
CCBL2	0.0176274522680959
CCDC101	-0.178800927217105
CCDC102B	-0.918361883016027
CCDC109B	0.304761383826335
CCDC130	-0.227476270665107
CCDC132	0.0484939266559934
CCDC134	0.0206759873394606
CCDC15	0.078244189121996
CCDC169-SOHLH2 /// SOHLH2	0.37258301714884
CCDC170	-0.213385969930434
CCDC176	0.0316025779249216
CCDC177	-0.0182914080757728
CCDC181	-0.101494443189583
CCDC186	0.0345363331146453
CCDC19	-0.0730739718028897
CCDC22	-0.0338526375237231
CCDC25	-0.285508979686537
CCDC28A	-0.425348835667071
CCDC28B	0.16842552413339
CCDC30	-0.0796274109057569
CCDC33	-0.0315033979827763
CCDC40	0.100322614049901
CCDC47	0.283500267671906
CCDC51	0.158581457422045
CCDC53	-0.179377502905202
CCDC59	-0.0362102046017485
CCDC6	0.470788588697438
CCDC64	0.0854068695214574
CCDC68	-0.98268032112429
CCDC69	-0.844606609703104
CCDC7	-0.0429519145464381
CCDC70	-0.0476177812613985
CCDC71	0.0732173697059419
CCDC82	0.00907527665112884
CCDC85B	-0.243811984593044
CCDC85C	0.00954523070279301
CCDC86	0.405679730142625
CCDC88A	-0.152081846254118
CCDC88C	0.0692987171950437
CCDC9	-0.0102371742347742
CCDC90B	0.216988555313316
CCDC91	-0.0345272087488295
CCDC92	-0.456954503828872
CCDC93	-0.0306445664213983
CCDC94	-0.180621183391012
CCHCR1	0.149659224305935
CCIN	-0.0225918794837385
CCK	-0.0613056435921893
CCKAR	0.026467939417711
CCKBR	0.0523222687165523
CCL1	0.0116084937441894
CCL11	0.056861140149322
CCL13	0.0240778223981168
CCL14 /// CCL15-CCL14	-1.50470195640269
CCL15 /// CCL15-CCL14	-0.152097418522903
CCL16	-0.145172347099402
CCL17	-0.0289519200658166
CCL18	-0.595012589482646
CCL19	0.910523616904623
CCL2	-0.414613431229283
CCL20	0.441658441872257
CCL21	-0.326316159729489
CCL22	0.0602597758448216
CCL23	-0.527369943510506
CCL24	0.0275205315074585
CCL25	-0.00705881530549313
CCL27	-0.0185973434773876
CCL3 /// CCL3L1 /// CCL3L3	-0.402268076121169
CCL4	-0.509932486965624
CCL5	-0.344044181369117
CCL7	0.300303504643177
CCL8	0.402470227027061
CCNA1	0.0322371654935862
CCNA2	0.753168315848277
CCNB1	1.46357295686448
CCNB1IP1	-0.0709098943240356
CCNB2	1.10918739470523
CCNC	0.317588920398657
CCND1	-0.309526666523917
CCND2	-0.682325453054363
CCND3	-0.719605543287878
CCNE1	0.654457956942641
CCNE2	0.47750039533254
CCNF	0.27511368611907
CCNG1	-0.204697266092497
CCNG2	0.548534339800693
CCNH	-0.105016587771148
CCNI	-0.082217403971006
CCNJ	0.210741506265251
CCNJL	0.31130688538804
CCNK	0.107065270706159
CCNL1	-0.470626004342167
CCNL2	0.213577683017835
CCNO	0.455718607754447
CCNT1	0.0487854323334851
CCNT2	0.0375213078913532
CCP110	-0.0913172316935942
CCPG1	0.0989886612728963
CCPG1 /// DYX1C1-CCPG1	-0.189270548826698
CCR1	-0.2750582704422
CCR10	0.0485784400886944
CCR2	-0.0505570612113759
CCR3	-0.0175670462227497
CCR4	0.0266377663255906
CCR5	-0.051095262848067
CCR6	0.0192286067421819
CCR7	0.225819120128639
CCR8	-0.0310341562800316
CCR9	-0.000338856919976926
CCRL2	-0.72092931770541
CCRN4L	0.0215648996255418
CCS	0.123490137293597
CCSER2	-0.301170732001742
CCT2	0.748004306206346
CCT3 /// LOC101927137	0.938858397016292
CCT4	0.415595181172462
CCT5	0.757345533656274
CCT6A	0.774708037687335
CCT6B	0.110349880808112
CCT7	0.319037605403944
CCT8	0.364075878773452
CCZ1	0.00537690663534107
CCZ1 /// CCZ1B	0.714591120668253
CCZ1B	0.122515754267141
CD101	-0.402301241564957
CD14	-0.320989853835989
CD151	-0.1581032066604
CD160	-0.119914418073371
CD163	-0.643462211230961
CD164	0.108849149176319
CD177	-0.0137594616080712
CD180	0.191290768865162
CD19	0.363717461074445
CD1A	0.0831840819552063
CD1B	-0.053721611362743
CD1C	-0.347449475219936
CD1D	-0.120295602355266
CD1E	-0.0109410386642379
CD2	-0.0299784853938458
CD200	-0.257909895210453
CD207	0.184610956411765
CD209	0.0251459236052538
CD22	-0.0690695810569464
CD226	0.0346185571989466
CD24	1.42555726503048
CD244	-0.0494299174942761
